[Instrumentation] 2024-09-12 20:30:19,725 [INFO]: Instrumentation Logger configured
[Instrumentation] 2024-09-12 20:30:19,731 [INFO]: Stream configured
[Instrumentation] 2024-09-12 20:30:29,152 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.750271303087175], 'AIN49': [7.9527435600493845], 'AIN50': [7.302600836820602], 'AIN51': [6.698896879536733], 'AIN64': [4.325781166759953], 'AIN65': [9.807135098121762], 'AIN66': [10.120201880784407], 'AIN67': [7.252371151206717], 'AIN68': [7.232784732917025], 'AIN80': [10.120201880784407], 'AIN81': [7.473824041869193], 'AIN82': [7.151279960034117]})
[Instrumentation] 2024-09-12 20:30:29,235 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.870317092604637], 'AIN49': [7.91988892291829], 'AIN50': [7.279539408834353], 'AIN51': [6.673624081743583], 'AIN64': [4.111910115435421], 'AIN65': [9.774912280935496], 'AIN66': [10.120201880784407], 'AIN67': [7.276064399137795], 'AIN68': [7.2640598201860485], 'AIN80': [10.120201880784407], 'AIN81': [7.445076234379485], 'AIN82': [7.127270802130624]})
[Instrumentation] 2024-09-12 20:30:29,318 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.634964163155928], 'AIN49': [7.918625283028632], 'AIN50': [7.270062109661922], 'AIN51': [6.670149072047025], 'AIN64': [4.140657922925129], 'AIN65': [9.77238500115618], 'AIN66': [10.120201880784407], 'AIN67': [7.29091216784127], 'AIN68': [7.268798469772264], 'AIN80': [10.120201880784407], 'AIN81': [7.443180774544999], 'AIN82': [7.126007162240967]})
[Instrumentation] 2024-09-12 20:30:29,402 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.833987445776984], 'AIN49': [7.94737309051834], 'AIN50': [7.299125827124044], 'AIN51': [6.697633239647075], 'AIN64': [4.073685008773282], 'AIN65': [9.805239638287276], 'AIN66': [10.120201880784407], 'AIN67': [7.270062109661922], 'AIN68': [7.262796180296391], 'AIN80': [10.120201880784407], 'AIN81': [7.464346742696762], 'AIN82': [7.153807239813432]})
[Instrumentation] 2024-09-12 20:30:29,485 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.514286553693637], 'AIN49': [7.9189411930010465], 'AIN50': [7.272589389441237], 'AIN51': [6.6742559016884115], 'AIN64': [4.099905536483675], 'AIN65': [9.776807740769982], 'AIN66': [10.120201880784407], 'AIN67': [7.291543987786099], 'AIN68': [7.28585760828264], 'AIN80': [10.120201880784407], 'AIN81': [7.4362307551518825], 'AIN82': [7.124111702406481]})
[Instrumentation] 2024-09-12 20:30:29,568 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.815980577349364], 'AIN49': [7.948004910463169], 'AIN50': [7.298494007179215], 'AIN51': [6.694790049895346], 'AIN64': [4.804068864995315], 'AIN65': [9.80334417845279], 'AIN66': [10.120201880784407], 'AIN67': [7.263112090268805], 'AIN68': [7.258689350655004], 'AIN80': [10.120201880784407], 'AIN81': [7.462135372889861], 'AIN82': [7.146225400475487]})
[Instrumentation] 2024-09-12 20:30:29,652 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.903487639708146], 'AIN49': [7.926838942311406], 'AIN50': [7.277959858972281], 'AIN51': [6.680258191164285], 'AIN64': [3.86265714720048], 'AIN65': [9.787864589804485], 'AIN66': [10.120201880784407], 'AIN67': [7.261216630434319], 'AIN68': [7.2590052606274185], 'AIN80': [10.120201880784407], 'AIN81': [7.450762613882944], 'AIN82': [7.132957181634083]})
[Instrumentation] 2024-09-12 20:30:29,735 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.55788212988682], 'AIN49': [7.920520742863118], 'AIN50': [7.2776439489998666], 'AIN51': [6.676151361522898], 'AIN64': [3.5350585058067736], 'AIN65': [9.779335020549297], 'AIN66': [10.120201880784407], 'AIN67': [7.28870079803437], 'AIN68': [7.271957569496408], 'AIN80': [10.120201880784407], 'AIN81': [7.4438125944898275], 'AIN82': [7.127902622075453]})
[Instrumentation] 2024-09-12 20:30:29,819 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.566727609114423], 'AIN49': [7.9502162802700695], 'AIN50': [7.2978621872343865], 'AIN51': [6.698265059591904], 'AIN64': [4.739939140595197], 'AIN65': [9.809978287873491], 'AIN66': [10.120201880784407], 'AIN67': [7.251739331261888], 'AIN68': [7.259637080572247], 'AIN80': [10.120201880784407], 'AIN81': [7.464030832724347], 'AIN82': [7.153175419868603]})
[Instrumentation] 2024-09-12 20:30:29,902 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.63938690276973], 'AIN49': [7.91988892291829], 'AIN50': [7.27069392960675], 'AIN51': [6.6692013421297816], 'AIN64': [3.5941336706482616], 'AIN65': [9.771121361266523], 'AIN66': [10.120201880784407], 'AIN67': [7.302600836820602], 'AIN68': [7.274484849275723], 'AIN80': [10.120201880784407], 'AIN81': [7.44254895460017], 'AIN82': [7.126323072213381]})
[Instrumentation] 2024-09-12 20:30:29,985 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.464372778052166], 'AIN49': [7.94231853095971], 'AIN50': [7.2953349074550715], 'AIN51': [6.693210500033274], 'AIN64': [4.2916628897392], 'AIN65': [9.802396448535546], 'AIN66': [10.120201880784407], 'AIN67': [7.264375730158463], 'AIN68': [7.256162070875689], 'AIN80': [10.120201880784407], 'AIN81': [7.463714922751933], 'AIN82': [7.148120860309973]})
[Instrumentation] 2024-09-12 20:30:30,069 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.704780267059505], 'AIN49': [7.9164139132217315], 'AIN50': [7.267218919910192], 'AIN51': [6.663514962626323], 'AIN64': [4.815757533974647], 'AIN65': [9.76511907179065], 'AIN66': [10.120201880784407], 'AIN67': [7.3029167467930165], 'AIN68': [7.2776439489998666], 'AIN80': [10.120201880784407], 'AIN81': [7.437810305013954], 'AIN82': [7.120952602682337]})
[Instrumentation] 2024-09-12 20:30:30,152 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.512707003831565], 'AIN49': [7.94516172071144], 'AIN50': [7.3003894670137015], 'AIN51': [6.695737779812589], 'AIN64': [4.107171465849206], 'AIN65': [9.811557837735563], 'AIN66': [10.120201880784407], 'AIN67': [7.265323460075706], 'AIN68': [7.270062109661922], 'AIN80': [10.120201880784407], 'AIN81': [7.4649785626415905], 'AIN82': [7.150016320144459]})
[Instrumentation] 2024-09-12 20:30:30,235 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.70951891664572], 'AIN49': [7.908516163911372], 'AIN50': [7.257741620737761], 'AIN51': [6.655301303343549], 'AIN64': [4.292294709684029], 'AIN65': [9.759432692287191], 'AIN66': [10.120201880784407], 'AIN67': [7.301653106903359], 'AIN68': [7.286173518255055], 'AIN80': [10.120201880784407], 'AIN81': [7.431808015538081], 'AIN82': [7.116529863068536]})
[Instrumentation] 2024-09-12 20:30:30,318 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.431202230948657], 'AIN49': [7.948004910463169], 'AIN50': [7.298494007179215], 'AIN51': [6.698896879536733], 'AIN64': [4.575981864912137], 'AIN65': [9.814085117514878], 'AIN66': [10.120201880784407], 'AIN67': [7.2438415819515285], 'AIN68': [7.253634791096374], 'AIN80': [10.120201880784407], 'AIN81': [7.464662652669176], 'AIN82': [7.151911779978946]})
[Instrumentation] 2024-09-12 20:30:30,401 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.447629549514204], 'AIN49': [7.909147983856201], 'AIN50': [7.262796180296391], 'AIN51': [6.664462692543566], 'AIN64': [3.7214453895312545], 'AIN65': [9.769541811404451], 'AIN66': [10.120201880784407], 'AIN67': [7.298494007179215], 'AIN68': [7.2826985085584965], 'AIN80': [10.120201880784407], 'AIN81': [7.4337034753725675], 'AIN82': [7.117793502958193]})
[Instrumentation] 2024-09-12 20:30:30,485 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.622959584204182], 'AIN49': [7.942950350904539], 'AIN50': [7.2902803478964415], 'AIN51': [6.6919468601436165], 'AIN64': [4.089480507394001], 'AIN65': [9.807451008094176], 'AIN66': [10.120201880784407], 'AIN67': [7.26058481048949], 'AIN68': [7.252687061179131], 'AIN80': [10.120201880784407], 'AIN81': [7.464662652669176], 'AIN82': [7.144645850613415]})
[Instrumentation] 2024-09-12 20:30:30,568 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.69214386816293], 'AIN49': [7.913254813497588], 'AIN50': [7.270062109661922], 'AIN51': [6.6717286219090965], 'AIN64': [3.330348843682259], 'AIN65': [9.767014531625136], 'AIN66': [10.120201880784407], 'AIN67': [7.296282637372315], 'AIN68': [7.281434868668839], 'AIN80': [10.120201880784407], 'AIN81': [7.434019385344982], 'AIN82': [7.120320782737508]})
[Instrumentation] 2024-09-12 20:30:30,652 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.74711220336303], 'AIN49': [7.91988892291829], 'AIN50': [7.266271189992949], 'AIN51': [6.666358152378052], 'AIN64': [3.7672523355313388], 'AIN65': [9.774596370963081], 'AIN66': [10.120201880784407], 'AIN67': [7.2776439489998666], 'AIN68': [7.269746199689507], 'AIN80': [10.120201880784407], 'AIN81': [7.440653494765684], 'AIN82': [7.121268512654751]})
[Instrumentation] 2024-09-12 20:30:30,735 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.595791326576546], 'AIN49': [7.941054891070053], 'AIN50': [7.292175807730928], 'AIN51': [6.69005140030913], 'AIN64': [3.607085979517251], 'AIN65': [9.799237348811403], 'AIN66': [10.120201880784407], 'AIN67': [7.275432579192966], 'AIN68': [7.26563937004812], 'AIN80': [10.120201880784407], 'AIN81': [7.459292183138132], 'AIN82': [7.145593580530658]})
[Instrumentation] 2024-09-12 20:30:30,819 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.751850852949246], 'AIN49': [7.915782093276903], 'AIN50': [7.26563937004812], 'AIN51': [6.666358152378052], 'AIN64': [4.103064636207819], 'AIN65': [9.769541811404451], 'AIN66': [10.120201880784407], 'AIN67': [7.252055241234302], 'AIN68': [7.251107511317059], 'AIN80': [10.120201880784407], 'AIN81': [7.440969404738098], 'AIN82': [7.122532152544409]})
[Instrumentation] 2024-09-12 20:30:30,902 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.782810030245855], 'AIN49': [7.942002620987296], 'AIN50': [7.293439447620585], 'AIN51': [6.691315040198788], 'AIN64': [3.6396247066759315], 'AIN65': [9.801764628590718], 'AIN66': [10.120201880784407], 'AIN67': [7.268798469772264], 'AIN68': [7.262796180296391], 'AIN80': [10.120201880784407], 'AIN81': [7.458344453220889], 'AIN82': [7.144014030668586]})
[Instrumentation] 2024-09-12 20:30:30,985 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.519972933197096], 'AIN49': [7.9088320738837865], 'AIN50': [7.262164360351562], 'AIN51': [6.66256723270908], 'AIN64': [4.5712432153259215], 'AIN65': [9.766382711680308], 'AIN66': [10.120201880784407], 'AIN67': [7.306391756489575], 'AIN68': [7.283330328503325], 'AIN80': [10.120201880784407], 'AIN81': [7.435598935207054], 'AIN82': [7.1181094129306075]})
[Instrumentation] 2024-09-12 20:30:31,068 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.71962803576298], 'AIN49': [7.943582170849368], 'AIN50': [7.295650817427486], 'AIN51': [6.689735490336716], 'AIN64': [3.5789699919723716], 'AIN65': [9.804923728314861], 'AIN66': [10.120201880784407], 'AIN67': [7.259952990544662], 'AIN68': [7.249843871427402], 'AIN80': [10.120201880784407], 'AIN81': [7.461187642972618], 'AIN82': [7.148752680254802]})
[Instrumentation] 2024-09-12 20:30:31,152 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.651391481721475], 'AIN49': [7.908200253938958], 'AIN50': [7.265323460075706], 'AIN51': [6.667305882295295], 'AIN64': [4.443615586470514], 'AIN65': [9.768278171514794], 'AIN66': [10.120201880784407], 'AIN67': [7.287121248172298], 'AIN68': [7.273221209386065], 'AIN80': [10.120201880784407], 'AIN81': [7.4337034753725675], 'AIN82': [7.119373052820265]})
[Instrumentation] 2024-09-12 20:30:31,235 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.668766530204266], 'AIN49': [7.941054891070053], 'AIN50': [7.291543987786099], 'AIN51': [6.6894195803643015], 'AIN64': [3.4946220293377337], 'AIN65': [9.803660088425204], 'AIN66': [10.120201880784407], 'AIN67': [7.271957569496408], 'AIN68': [7.259952990544662], 'AIN80': [10.120201880784407], 'AIN81': [7.457396723303646], 'AIN82': [7.141170840916857]})
[Instrumentation] 2024-09-12 20:30:31,319 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.6893006784112], 'AIN49': [7.909463893828615], 'AIN50': [7.2640598201860485], 'AIN51': [6.662251322736665], 'AIN64': [4.196258078070059], 'AIN65': [9.767646351569965], 'AIN66': [10.120201880784407], 'AIN67': [7.294703087510243], 'AIN68': [7.283962148448154], 'AIN80': [10.120201880784407], 'AIN81': [7.433071655427739], 'AIN82': [7.119373052820265]})
[Instrumentation] 2024-09-12 20:30:31,402 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.59831860635586], 'AIN49': [7.941370801042467], 'AIN50': [7.292491717703342], 'AIN51': [6.691630950171202], 'AIN64': [3.67563844353117], 'AIN65': [9.801132808645889], 'AIN66': [10.120201880784407], 'AIN67': [7.272589389441237], 'AIN68': [7.25837344068259], 'AIN80': [10.120201880784407], 'AIN81': [7.459608093110546], 'AIN82': [7.146541310447901]})
[Instrumentation] 2024-09-12 20:30:31,485 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.705096177031919], 'AIN49': [7.941686711014881], 'AIN50': [7.292175807730928], 'AIN51': [6.691315040198788], 'AIN64': [4.499215741615444], 'AIN65': [9.80334417845279], 'AIN66': [10.120201880784407], 'AIN67': [7.272905299413651], 'AIN68': [7.259952990544662], 'AIN80': [10.120201880784407], 'AIN81': [7.457080813331231], 'AIN82': [7.141170840916857]})
[Instrumentation] 2024-09-12 20:30:31,569 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.468795517665967], 'AIN49': [7.905041154214814], 'AIN50': [7.267218919910192], 'AIN51': [6.660355862902179], 'AIN64': [4.320094787256494], 'AIN65': [9.763223611956164], 'AIN66': [10.120201880784407], 'AIN67': [7.294071267565414], 'AIN68': [7.289016708006784], 'AIN80': [10.120201880784407], 'AIN81': [7.433071655427739], 'AIN82': [7.119057142847851]})
[Instrumentation] 2024-09-12 20:30:31,652 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.679507469266355], 'AIN49': [7.942634440932125], 'AIN50': [7.291543987786099], 'AIN51': [6.691315040198788], 'AIN64': [4.364954003339335], 'AIN65': [9.801132808645889], 'AIN66': [10.120201880784407], 'AIN67': [7.273221209386065], 'AIN68': [7.259637080572247], 'AIN80': [10.120201880784407], 'AIN81': [7.458028543248474], 'AIN82': [7.141170840916857]})
[Instrumentation] 2024-09-12 20:30:31,735 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.64444146232836], 'AIN49': [7.909147983856201], 'AIN50': [7.26058481048949], 'AIN51': [6.6556172133159635], 'AIN64': [4.292610619656443], 'AIN65': [9.766066801707893], 'AIN66': [10.120201880784407], 'AIN67': [7.300705376986116], 'AIN68': [7.288068978089541], 'AIN80': [10.120201880784407], 'AIN81': [7.429912555703595], 'AIN82': [7.1181094129306075]})
[Instrumentation] 2024-09-12 20:30:31,819 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.260926755817309], 'AIN49': [7.946109450628683], 'AIN50': [7.292175807730928], 'AIN51': [6.688155940474644], 'AIN64': [5.3543840369411555], 'AIN65': [9.811241927763149], 'AIN66': [10.120201880784407], 'AIN67': [7.255846160903275], 'AIN68': [7.246684771703258], 'AIN80': [10.120201880784407], 'AIN81': [7.465294472614005], 'AIN82': [7.146857220420316]})
[Instrumentation] 2024-09-12 20:30:31,902 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.610955005252436], 'AIN49': [7.910095713773444], 'AIN50': [7.265323460075706], 'AIN51': [6.65751267315045], 'AIN64': [3.9773324671868977], 'AIN65': [9.769857721376866], 'AIN66': [10.120201880784407], 'AIN67': [7.295018997482657], 'AIN68': [7.2801712287791815], 'AIN80': [10.120201880784407], 'AIN81': [7.434651205289811], 'AIN82': [7.117161683013364]})
[Instrumentation] 2024-09-12 20:30:31,985 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.418249922079667], 'AIN49': [7.916729823194146], 'AIN50': [7.265323460075706], 'AIN51': [6.65972404295735], 'AIN64': [5.178106272333935], 'AIN65': [9.768594081487208], 'AIN66': [10.120201880784407], 'AIN67': [7.302284926848188], 'AIN68': [7.282382598586082], 'AIN80': [10.120201880784407], 'AIN81': [7.43749439504154], 'AIN82': [7.119057142847851]})
[Instrumentation] 2024-09-12 20:30:32,069 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.5882094872386], 'AIN49': [7.94231853095971], 'AIN50': [7.293439447620585], 'AIN51': [6.690683220253959], 'AIN64': [4.152346591904461], 'AIN65': [9.801764628590718], 'AIN66': [10.120201880784407], 'AIN67': [7.2640598201860485], 'AIN68': [7.25553025093086], 'AIN80': [10.120201880784407], 'AIN81': [7.4599240030829606], 'AIN82': [7.1459094905030724]})
[Instrumentation] 2024-09-12 20:30:32,151 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.23502213807933], 'AIN49': [7.90977980380103], 'AIN50': [7.263112090268805], 'AIN51': [6.661619502791837], 'AIN64': [4.33209936620824], 'AIN65': [9.769857721376866], 'AIN66': [10.120201880784407], 'AIN67': [7.302600836820602], 'AIN68': [7.282382598586082], 'AIN80': [10.120201880784407], 'AIN81': [7.4337034753725675], 'AIN82': [7.117793502958193]})
[Instrumentation] 2024-09-12 20:30:32,235 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.862419343294277], 'AIN49': [7.9366321514562514], 'AIN50': [7.296914457317143], 'AIN51': [6.69289459006086], 'AIN64': [2.5187761245497313], 'AIN65': [9.811873747707978], 'AIN66': [10.120201880784407], 'AIN67': [7.23531201269634], 'AIN68': [7.231521093027368], 'AIN80': [10.120201880784407], 'AIN81': [7.458976273165717], 'AIN82': [7.141170840916857]})
[Instrumentation] 2024-09-12 20:30:32,319 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.358858847265765], 'AIN49': [7.91199117360793], 'AIN50': [7.263112090268805], 'AIN51': [6.661619502791837], 'AIN64': [3.8632889671453086], 'AIN65': [9.767646351569965], 'AIN66': [10.120201880784407], 'AIN67': [7.31113040607579], 'AIN68': [7.281118958696425], 'AIN80': [10.120201880784407], 'AIN81': [7.433071655427739], 'AIN82': [7.114634403234049]})
[Instrumentation] 2024-09-12 20:30:32,402 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.793550969307944], 'AIN49': [7.939791251180395], 'AIN50': [7.2928076276757565], 'AIN51': [6.689735490336716], 'AIN64': [4.057257690207734], 'AIN65': [9.805239638287276], 'AIN66': [10.120201880784407], 'AIN67': [7.266903009937778], 'AIN68': [7.265323460075706], 'AIN80': [10.120201880784407], 'AIN81': [7.458028543248474], 'AIN82': [7.138959471109956]})
[Instrumentation] 2024-09-12 20:30:32,485 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.898433080149516], 'AIN49': [7.910727533718273], 'AIN50': [7.262164360351562], 'AIN51': [6.656880853205621], 'AIN64': [4.230376355090812], 'AIN65': [9.766698621652722], 'AIN66': [10.120201880784407], 'AIN67': [7.302600836820602], 'AIN68': [7.289332617979198], 'AIN80': [10.120201880784407], 'AIN81': [7.428017095869109], 'AIN82': [7.115266223178878]})
[Instrumentation] 2024-09-12 20:30:32,569 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.586314027404114], 'AIN49': [7.943582170849368], 'AIN50': [7.288384888061955], 'AIN51': [6.691630950171202], 'AIN64': [3.9697506278489527], 'AIN65': [9.801448718618303], 'AIN66': [10.120201880784407], 'AIN67': [7.259637080572247], 'AIN68': [7.2539507010687885], 'AIN80': [10.120201880784407], 'AIN81': [7.457396723303646], 'AIN82': [7.141802660861686]})
[Instrumentation] 2024-09-12 20:30:32,652 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.675716549597382], 'AIN49': [7.910095713773444], 'AIN50': [7.266271189992949], 'AIN51': [6.660355862902179], 'AIN64': [3.429228665047958], 'AIN65': [9.771121361266523], 'AIN66': [10.120201880784407], 'AIN67': [7.29091216784127], 'AIN68': [7.271325749551579], 'AIN80': [10.120201880784407], 'AIN81': [7.435283025234639], 'AIN82': [7.120320782737508]})
[Instrumentation] 2024-09-12 20:30:32,735 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.627066413845569], 'AIN49': [7.94010716115281], 'AIN50': [7.288384888061955], 'AIN51': [6.688155940474644], 'AIN64': [4.17035346033208], 'AIN65': [9.799237348811403], 'AIN66': [10.120201880784407], 'AIN67': [7.270062109661922], 'AIN68': [7.25047569137223], 'AIN80': [10.120201880784407], 'AIN81': [7.456133083413988], 'AIN82': [7.141170840916857]})
[Instrumentation] 2024-09-12 20:30:32,819 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.754694042700976], 'AIN49': [7.911043443690687], 'AIN50': [7.263112090268805], 'AIN51': [6.660987682847008], 'AIN64': [4.0860054976974425], 'AIN65': [9.768594081487208], 'AIN66': [10.120201880784407], 'AIN67': [7.311762226020619], 'AIN68': [7.286489428227469], 'AIN80': [10.120201880784407], 'AIN81': [7.4311761955932525], 'AIN82': [7.11179121348232]})
[Instrumentation] 2024-09-12 20:30:32,902 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.458686398548707], 'AIN49': [7.9366321514562514], 'AIN50': [7.286489428227469], 'AIN51': [6.680574101136699], 'AIN64': [4.802805225105658], 'AIN65': [9.799237348811403], 'AIN66': [10.120201880784407], 'AIN67': [7.273221209386065], 'AIN68': [7.25837344068259], 'AIN80': [10.120201880784407], 'AIN81': [7.459292183138132], 'AIN82': [7.140223110999614]})
[Instrumentation] 2024-09-12 20:30:32,986 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.703200717197433], 'AIN49': [7.9113593536631015], 'AIN50': [7.2640598201860485], 'AIN51': [6.657196763178035], 'AIN64': [3.862973057172894], 'AIN65': [9.776175920825153], 'AIN66': [10.120201880784407], 'AIN67': [7.28080304872401], 'AIN68': [7.2665870999653634], 'AIN80': [10.120201880784407], 'AIN81': [7.434335295317396], 'AIN82': [7.125375342296138]})
[Instrumentation] 2024-09-12 20:30:33,069 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.508916084162593], 'AIN49': [7.936948061428666], 'AIN50': [7.282066688613668], 'AIN51': [6.6818377410263565], 'AIN64': [4.939910153133496], 'AIN65': [9.798605528866574], 'AIN66': [10.120201880784407], 'AIN67': [7.282066688613668], 'AIN68': [7.2640598201860485], 'AIN80': [10.120201880784407], 'AIN81': [7.454553533551916], 'AIN82': [7.138643561137542]})
[Instrumentation] 2024-09-12 20:30:33,152 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.56862306894891], 'AIN49': [7.912307083580345], 'AIN50': [7.263112090268805], 'AIN51': [6.65972404295735], 'AIN64': [3.914466382676437], 'AIN65': [9.769857721376866], 'AIN66': [10.120201880784407], 'AIN67': [7.289016708006784], 'AIN68': [7.268798469772264], 'AIN80': [10.120201880784407], 'AIN81': [7.434967115262225], 'AIN82': [7.115266223178878]})
[Instrumentation] 2024-09-12 20:30:33,236 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.50228197474189], 'AIN49': [7.910727533718273], 'AIN50': [7.260900720461905], 'AIN51': [6.657196763178035], 'AIN64': [4.306510658442676], 'AIN65': [9.768594081487208], 'AIN66': [10.120201880784407], 'AIN67': [7.291859897758513], 'AIN68': [7.262164360351562], 'AIN80': [10.120201880784407], 'AIN81': [7.430544375648424], 'AIN82': [7.1105275735926625]})
[Instrumentation] 2024-09-12 20:30:33,319 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.87126482252188], 'AIN49': [7.940423071125224], 'AIN50': [7.29091216784127], 'AIN51': [6.689103670391887], 'AIN64': [4.921587374733463], 'AIN65': [9.80839873801142], 'AIN66': [10.120201880784407], 'AIN67': [7.256793890820518], 'AIN68': [7.245737041786015], 'AIN80': [10.120201880784407], 'AIN81': [7.460871733000204], 'AIN82': [7.141170840916857]})
[Instrumentation] 2024-09-12 20:30:33,402 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.667502890314609], 'AIN49': [7.9063047941044715], 'AIN50': [7.257109800792932], 'AIN51': [6.65466948339872], 'AIN64': [3.5341107758895305], 'AIN65': [9.769541811404451], 'AIN66': [10.120201880784407], 'AIN67': [7.299757647068873], 'AIN68': [7.280487138751596], 'AIN80': [10.120201880784407], 'AIN81': [7.429280735758766], 'AIN82': [7.114002583289221]})
[Instrumentation] 2024-09-12 20:30:33,485 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.689932498356029], 'AIN49': [7.94231853095971], 'AIN50': [7.289016708006784], 'AIN51': [6.69289459006086], 'AIN64': [3.879716285710856], 'AIN65': [9.803660088425204], 'AIN66': [10.120201880784407], 'AIN67': [7.269430289717093], 'AIN68': [7.24036657225497], 'AIN80': [10.120201880784407], 'AIN81': [7.461503552945032], 'AIN82': [7.138011741192713]})
[Instrumentation] 2024-09-12 20:30:33,569 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.731000794769898], 'AIN49': [7.9047252442424], 'AIN50': [7.255214340958446], 'AIN51': [6.656249033260792], 'AIN64': [3.261164559723511], 'AIN65': [9.766066801707893], 'AIN66': [10.120201880784407], 'AIN67': [7.304180386682674], 'AIN68': [7.296914457317143], 'AIN80': [10.120201880784407], 'AIN81': [7.423910266227722], 'AIN82': [7.109579843675419]})
[Instrumentation] 2024-09-12 20:30:33,652 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.507020624328106], 'AIN49': [7.93220941184245], 'AIN50': [7.282382598586082], 'AIN51': [6.6849968407505], 'AIN64': [4.255333242911547], 'AIN65': [9.796710069032088], 'AIN66': [10.120201880784407], 'AIN67': [7.284278058420568], 'AIN68': [7.277012129055038], 'AIN80': [10.120201880784407], 'AIN81': [7.455501263469159], 'AIN82': [7.139275381082371]})
[Instrumentation] 2024-09-12 20:30:33,735 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.57367762850754], 'AIN49': [7.9063047941044715], 'AIN50': [7.26058481048949], 'AIN51': [6.661935412764251], 'AIN64': [3.7786250945382562], 'AIN65': [9.770489541321695], 'AIN66': [10.120201880784407], 'AIN67': [7.286805338199883], 'AIN68': [7.284909878365397], 'AIN80': [10.120201880784407], 'AIN81': [7.428333005841523], 'AIN82': [7.115898043123707]})
[Instrumentation] 2024-09-12 20:30:33,819 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.595159506631717], 'AIN49': [7.94010716115281], 'AIN50': [7.2877530681171265], 'AIN51': [6.685944570667743], 'AIN64': [4.500163471532687], 'AIN65': [9.803975998397618], 'AIN66': [10.120201880784407], 'AIN67': [7.2539507010687885], 'AIN68': [7.251107511317059], 'AIN80': [10.120201880784407], 'AIN81': [7.45771263327606], 'AIN82': [7.144645850613415]})
[Instrumentation] 2024-09-12 20:30:33,902 [INFO]: defaultdict(<class 'list'>, {'AIN48': [9.449840919321105], 'AIN49': [7.903461604352742], 'AIN50': [7.258689350655004], 'AIN51': [6.658460403067693], 'AIN64': [4.008923464428335], 'AIN65': [9.765750891735479], 'AIN66': [10.120201880784407], 'AIN67': [7.299441737096458], 'AIN68': [7.293439447620585], 'AIN80': [10.120201880784407], 'AIN81': [7.423910266227722], 'AIN82': [7.112107123454734]})
